item1,item2,correlation
virudhunagar,hospital,0.29315098498896436
hospital,virudhunagar,0.29315098498896436
prevalence,lakh,0.2926666689248701
2018,therapy,0.2926666689248701
lakh,prevalence,0.2926666689248701
live,support,0.2926666689248701
therapy,2018,0.2926666689248701
support,live,0.2926666689248701
treatment,positive,0.29231932634193303
positive,treatment,0.29231932634193303
donated,safe,0.29166156166405544
screening,safe,0.29166156166405544
safe,donated,0.29166156166405544
secretary,donated,0.29166156166405544
donated,secretary,0.29166156166405544
safe,screening,0.29166156166405544
3,report,0.29163704376667127
report,3,0.29163704376667127
units,unit,0.29141266097737073
unit,units,0.29141266097737073
banks,units,0.29141266097737073
changed,decided,0.29141266097737073
units,banks,0.29141266097737073
son,wife,0.29141266097737073
wife,son,0.29141266097737073
decided,changed,0.29141266097737073
human,bill,0.2913831587366397
bill,human,0.2913831587366397
unit,blood,0.291248859130024
blood,unit,0.291248859130024
hospital,pregnant,0.29083605217320885
pregnant,hospital,0.29083605217320885
transfusion,tested,0.2906591794880899
tested,transfusion,0.2906591794880899
tamil,blood,0.2906591794880899
hepatitis,blood,0.2906591794880899
blood,tamil,0.2906591794880899
blood,hepatitis,0.2906591794880899
action,pregnant,0.29055811743581206
30,donated,0.29055811743581206
donated,30,0.29055811743581206
pregnant,action,0.29055811743581206
shelter,start,0.29052007482375136
start,shelter,0.29052007482375136
programme,prevention,0.29041848410536836
prevention,programme,0.29041848410536836
prevalence,living,0.2902795084273058
living,prevalence,0.2902795084273058
health,government,0.2901877743505436
government,health,0.2901877743505436
20,deaths,0.2901276227328433
deaths,20,0.2901276227328433
addiction,punjab,0.2897549406584948
supreme,hope,0.2897549406584948
punjab,addiction,0.2897549406584948
hope,supreme,0.2897549406584948
18,2017,0.2896984400685014
2017,18,0.2896984400685014
sattur,safe,0.28917179113237446
safe,sattur,0.28917179113237446
donor,secretary,0.28917179113237446
secretary,donor,0.28917179113237446
madurai,30,0.288990485647733
30,madurai,0.288990485647733
test,tested,0.2888741522913897
tested,test,0.2888741522913897
child,mother,0.2888277937917507
mother,child,0.2888277937917507
donation,units,0.28862074277256056
units,donation,0.28862074277256056
de,admitted,0.28848339420480423
de,families,0.28848339420480423
admitted,de,0.28848339420480423
families,de,0.28848339420480423
sattur,report,0.28838577886586525
report,sattur,0.28838577886586525
hope,country,0.28817411246935765
country,hope,0.28817411246935765
live,law,0.28811865589289226
law,live,0.28811865589289226
madurai,transfusion,0.28769822778437526
donors,transfusion,0.28769822778437526
transfusion,madurai,0.28769822778437526
transfusion,donors,0.28769822778437526
house,10,0.2875788435799959
10,house,0.2875788435799959
mp,addiction,0.28735244660769566
shelter,space,0.28735244660769566
addiction,mp,0.28735244660769566
space,shelter,0.28735244660769566
health,hiv,0.28733576410689754
hiv,health,0.28733576410689754
water,refused,0.28725363531970466
refused,water,0.28725363531970466
sattur,government,0.28697202159177576
government,sattur,0.28697202159177576
trichy,tamil,0.28676966733820225
tamil,trichy,0.28676966733820225
counsellors,programme,0.2865814129527594
programme,counsellors,0.2865814129527594
time,sex,0.2865273207916547
sex,time,0.2865273207916547
workers,community,0.2865127435888428
community,workers,0.2865127435888428
sexual,activist,0.28641779458788874
week,ago,0.28641779458788874
ago,week,0.28641779458788874
activist,sexual,0.28641779458788874
woman,december,0.286358834039903
december,woman,0.286358834039903
trafficking,child,0.28612302228452385
child,trafficking,0.28612302228452385
tests,test,0.2860387767736778
test,tests,0.2860387767736778
care,health,0.2859310272332069
health,care,0.2859310272332069
counsellor,counselling,0.2857651940470553
counselling,counsellor,0.2857651940470553
art,positive,0.2856623609144285
positive,art,0.2856623609144285
nadu,blood,0.28536770851664245
blood,nadu,0.28536770851664245
house,night,0.2852564778943532
night,house,0.2852564778943532
sexual,bill,0.28487517117883854
bill,sexual,0.28487517117883854
centres,art,0.28474738262086247
art,centres,0.28474738262086247
sexual,court,0.28473201688325245
court,sexual,0.28473201688325245
bank,infected,0.28407558086839835
infected,bank,0.28407558086839835
nadu,transfusion,0.28386679471691845
transfusion,nadu,0.28386679471691845
doctors,hospital,0.2836662551754085
hospital,doctors,0.2836662551754085
rights,sex,0.2836368600685864
sex,rights,0.2836368600685864
therapy,treatment,0.28357724773409043
treatment,therapy,0.28357724773409043
377,law,0.28347670042615347
law,377,0.28347670042615347
karnataka,lakh,0.28276107081757834
lakh,karnataka,0.28276107081757834
safe,pregnant,0.28268927770039
pregnant,safe,0.28268927770039
medicines,taking,0.28249967328025927
taking,medicines,0.28249967328025927
tuberculosis,programme,0.28234621965789103
programme,tuberculosis,0.28234621965789103
testing,tested,0.28200115213055854
tested,testing,0.28200115213055854
inmates,mental,0.28194193721730043
mental,inmates,0.28194193721730043
started,based,0.28181352526554854
based,started,0.28181352526554854
suicide,action,0.2817819329995385
action,suicide,0.2817819329995385
alexander,stigma,0.28142549735055317
trafficking,anti,0.28142549735055317
trafficking,2018,0.28142549735055317
alexander,don’t,0.28142549735055317
anti,trafficking,0.28142549735055317
2018,trafficking,0.28142549735055317
stigma,alexander,0.28142549735055317
don’t,alexander,0.28142549735055317
services,treatment,0.28141505120344945
treatment,services,0.28141505120344945
20,age,0.2811760113142427
age,20,0.2811760113142427
visited,transfusion,0.281019505758626
lead,suffering,0.281019505758626
suffering,lead,0.281019505758626
transfusion,visited,0.281019505758626
issued,units,0.2805557406678924
viral,deaths,0.2805557406678924
deaths,viral,0.2805557406678924
units,issued,0.2805557406678924
3,woman,0.2805446239460368
woman,3,0.2805446239460368
sattur,district,0.280305955290694
district,sattur,0.280305955290694
tamil,bank,0.27971059175292606
bank,tamil,0.27971059175292606
refused,negative,0.27950174868382377
lives,born,0.27950174868382377
negative,refused,0.27950174868382377
born,lives,0.27950174868382377
activist,community,0.27941906298495284
community,activist,0.27941906298495284
villagers,suicide,0.2790837875022856
water,suicide,0.2790837875022856
suicide,villagers,0.2790837875022856
suicide,water,0.2790837875022856
de,visited,0.27895915810946886
board,foundation,0.27895915810946886
visited,de,0.27895915810946886
foundation,board,0.27895915810946886
persons,prevent,0.27853430664008355
prevent,persons,0.27853430664008355
lead,law,0.2783722595981535
law,lead,0.2783722595981535
2018,2017,0.27816874232246214
counselling,antiretroviral,0.27816874232246214
antiretroviral,counselling,0.27816874232246214
2017,2018,0.27816874232246214
december,blood,0.2780591611635949
blood,december,0.2780591611635949
risk,infections,0.27802889909935213
infections,risk,0.27802889909935213
centre,art,0.27801538965518047
art,centre,0.27801538965518047
supreme,discrimination,0.2776191843756852
space,discrimination,0.2776191843756852
addiction,daily,0.2776191843756852
space,changed,0.2776191843756852
daily,addiction,0.2776191843756852
discrimination,supreme,0.2776191843756852
justice,supreme,0.2776191843756852
discrimination,space,0.2776191843756852
changed,space,0.2776191843756852
supreme,justice,0.2776191843756852
lake,daily,0.2774222804324622
lake,administration,0.2774222804324622
daily,lake,0.2774222804324622
administration,lake,0.2774222804324622
nadu,secretary,0.277207342626733
secretary,nadu,0.277207342626733
woman,safe,0.2770796385216043
safe,woman,0.2770796385216043
counsellors,tuberculosis,0.27678571428571425
tuberculosis,counsellors,0.27678571428571425
july,jail,0.27649432791594125
stated,jail,0.27649432791594125
jail,july,0.27649432791594125
accused,night,0.27649432791594125
night,accused,0.27649432791594125
jail,stated,0.27649432791594125
prevent,wednesday,0.27628882908028746
wednesday,prevent,0.27628882908028746
20,head,0.27628882908028746
head,20,0.27628882908028746
board,goa,0.2761253636582367
goa,board,0.2761253636582367
died,ago,0.27599009900990096
ago,died,0.27599009900990096
mothers,women,0.2756669800835637
women,mothers,0.2756669800835637
released,national,0.27565452108932714
national,released,0.27565452108932714
maharashtra,living,0.275572630017661
living,maharashtra,0.275572630017661
issued,tested,0.2755608349662955
issued,blood,0.2755608349662955
tested,issued,0.2755608349662955
blood,issued,0.2755608349662955
therapy,data,0.2754608106009674
data,therapy,0.2754608106009674
units,dr,0.275375057001081
dr,units,0.275375057001081
hope,discrimination,0.2747432450443487
discrimination,hope,0.2747432450443487
virus,tested,0.2746471090012757
tested,virus,0.2746471090012757
families,child,0.27455938272016445
child,families,0.27455938272016445
transfused,safe,0.27438307792386524
safe,transfused,0.27438307792386524
set,hope,0.27438307792386524
hope,set,0.27438307792386524
90,data,0.27435945484524843
data,90,0.27435945484524843
377,set,0.27435945484524843
set,377,0.27435945484524843
therapy,patients,0.2741448928995842
patients,therapy,0.2741448928995842
total,2017,0.27373198944814653
2017,total,0.27373198944814653
villagers,authorities,0.27277017798557757
water,authorities,0.27277017798557757
authorities,villagers,0.27277017798557757
authorities,water,0.27277017798557757
village,district,0.2721655269759087
district,village,0.2721655269759087
discrimination,living,0.2716153663864737
living,discrimination,0.2716153663864737
art,anti,0.2712663458904672
anti,art,0.2712663458904672
2018,art,0.2712663458904672
art,2018,0.2712663458904672
suicide,pregnant,0.2712113442788413
pregnant,suicide,0.2712113442788413
family,mother,0.271151421622505
mother,family,0.271151421622505
counsellor,mother,0.2710694822235618
2018,policy,0.2710694822235618
tb,antiretroviral,0.2710694822235618
antiretroviral,tb,0.2710694822235618
donation,ngo,0.2710694822235618
ngo,donation,0.2710694822235618
policy,2018,0.2710694822235618
mother,counsellor,0.2710694822235618
children,positive,0.27075283824106655
positive,children,0.27075283824106655
changed,education,0.2703856043149612
education,changed,0.2703856043149612
aware,sex,0.27015150418252476
sex,aware,0.27015150418252476
live,children,0.2699079613259855
children,live,0.2699079613259855
husband,condition,0.2697642163661581
condition,husband,0.2697642163661581
school,born,0.2697378125857195
born,school,0.2697378125857195
chandigarh,society,0.2697236827790677
society,chandigarh,0.2697236827790677
issues,sharma,0.2694249789485855
sharma,issues,0.2694249789485855
diseases,risk,0.2692666698725335
risk,diseases,0.2692666698725335
patient,dr,0.2692307692307692
dr,patient,0.2692307692307692
december,test,0.2691909510290827
test,december,0.2691909510290827
art,treatment,0.26879195599448535
treatment,art,0.26879195599448535
units,hospital,0.2687895078040442
hospital,units,0.2687895078040442
space,bill,0.26875
space,supreme,0.26875
bill,space,0.26875
supreme,space,0.26875
joint,programme,0.268666231551752
programme,joint,0.268666231551752
prevention,control,0.2685727467409775
control,prevention,0.2685727467409775
liver,cancer,0.268279980731147
cancer,liver,0.268279980731147
held,lead,0.2681363311140221
lead,held,0.2681363311140221
samples,laboratory,0.26811354289716866
jail,act,0.26811354289716866
act,jail,0.26811354289716866
laboratory,samples,0.26811354289716866
liver,suffering,0.26809513236909016
liver,hepatitis,0.26809513236909016
suffering,liver,0.26809513236909016
hepatitis,liver,0.26809513236909016
3,bank,0.2680592867588614
bank,3,0.2680592867588614
team,night,0.26777215628390244
night,team,0.26777215628390244
reported,total,0.2676056338028168
total,reported,0.2676056338028168
sexual,community,0.26756446169786563
community,sexual,0.26756446169786563
units,tested,0.2674638199270066
units,infected,0.2674638199270066
tested,units,0.2674638199270066
infected,units,0.2674638199270066
woman,blood,0.2674601869528745
blood,woman,0.2674601869528745
transgender,sexual,0.2673599238058001
sexual,transgender,0.2673599238058001
inmates,rehabilitation,0.2669683257918552
rehabilitation,inmates,0.2669683257918552
services,prevention,0.2667573041017135
prevention,services,0.2667573041017135
sexual,jail,0.266698718727063
samples,college,0.266698718727063
college,samples,0.266698718727063
jail,sexual,0.266698718727063
sexual,law,0.2666852698021956
law,sexual,0.2666852698021956
decided,doctor,0.26648045313933394
banks,donated,0.26648045313933394
doctor,decided,0.26648045313933394
donated,banks,0.26648045313933394
space,initiative,0.26647129520374946
initiative,space,0.26647129520374946
art,virus,0.26632663349669394
virus,art,0.26632663349669394
common,sex,0.26618589361155803
sex,common,0.26618589361155803
mp,admitted,0.26598239420481906
admitted,mp,0.26598239420481906
law,act,0.2659353813610653
act,law,0.2659353813610653
therapy,virus,0.26579910494260206
virus,therapy,0.26579910494260206
organisation,maharashtra,0.2656460552798318
maharashtra,organisation,0.2656460552798318
madurai,bank,0.26535109154119135
bank,madurai,0.26535109154119135
medicines,mental,0.26535109154119135
mental,medicines,0.26535109154119135
married,husband,0.2653054047326419
husband,married,0.2653054047326419
tb,detected,0.2652798081712527
donation,donated,0.2652798081712527
counsellor,donated,0.2652798081712527
detected,tb,0.2652798081712527
screening,donor,0.2652798081712527
donor,screening,0.2652798081712527
donated,donation,0.2652798081712527
accused,complaint,0.2652798081712527
complaint,accused,0.2652798081712527
donated,counsellor,0.2652798081712527
18,period,0.2652302944945164
period,18,0.2652302944945164
support,social,0.265095835431213
social,support,0.265095835431213
transfusion,government,0.2650862537460849
government,transfusion,0.2650862537460849
singh,provided,0.2649884223728695
provided,singh,0.2649884223728695
